,subject_id,data.yes,data.no,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.yes-it-looks-like-a-radio-point-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,multi-source,homogeneous,point-star,oddORnot-sure,core-in-diffuse,Sum,Total_Class,multiFrac,homoFrac,pointFrac,unsureOddFrac,coreFrac,ext_radFrac,point_radFrac,flag_rad_point,flag_rad_extended,flag_rad_unsure,flag_optical_counterpart,metadata,locations,classifications_count,Filename,LCurl
0,91319001,4.0,1.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005527-721059.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/bc620e00-a2d8-45c4-a159-5dc827bf6249.png""}",5,005527-721059.png,https://panoptes-uploads.zooniverse.org/subject_location/bc620e00-a2d8-45c4-a159-5dc827bf6249.png
1,91319002,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005614-714232.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/673a4e8f-5cee-44e7-bbc1-8a028d95456f.png""}",5,005614-714232.png,https://panoptes-uploads.zooniverse.org/subject_location/673a4e8f-5cee-44e7-bbc1-8a028d95456f.png
2,91319003,4.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,5.0,0.5,0.0,0.0,0.25,0.25,0.8,0.2,0.0,0.0,1.0,1.0,"{""Filename"":""005922-721550.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a4d3f851-8186-4c94-9a50-e5b5471b5dd4.png""}",5,005922-721550.png,https://panoptes-uploads.zooniverse.org/subject_location/a4d3f851-8186-4c94-9a50-e5b5471b5dd4.png
3,91319004,3.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005935-720212.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e765ef98-6323-4e48-bc71-cec32dd64401.png""}",5,005935-720212.png,https://panoptes-uploads.zooniverse.org/subject_location/e765ef98-6323-4e48-bc71-cec32dd64401.png
4,91319005,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,5.0,0.0,0.4,0.0,0.2,0.4,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010046-722132.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7bf1ddd8-4768-4f65-af3d-0328c4077185.png""}",5,010046-722132.png,https://panoptes-uploads.zooniverse.org/subject_location/7bf1ddd8-4768-4f65-af3d-0328c4077185.png
5,91319006,1.0,4.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""010405-724416.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2adf27c8-f6be-4f28-9101-7c07cb345ebb.png""}",5,010405-724416.png,https://panoptes-uploads.zooniverse.org/subject_location/2adf27c8-f6be-4f28-9101-7c07cb345ebb.png
6,91319007,3.0,2.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010436-722523.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8b5a3e1a-735c-4a64-b96a-328a2cb49fdc.png""}",5,010436-722523.png,https://panoptes-uploads.zooniverse.org/subject_location/8b5a3e1a-735c-4a64-b96a-328a2cb49fdc.png
7,91319008,4.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,5.0,0.25,0.0,0.75,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""010630-713547.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/872fdb59-4820-40cf-a8ba-c8f91eaf0ad2.png""}",5,010630-713547.png,https://panoptes-uploads.zooniverse.org/subject_location/872fdb59-4820-40cf-a8ba-c8f91eaf0ad2.png
8,91319009,3.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010726-721003.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/39267c21-11cc-4ad9-a1d6-2e4afb68992a.png""}",5,010726-721003.png,https://panoptes-uploads.zooniverse.org/subject_location/39267c21-11cc-4ad9-a1d6-2e4afb68992a.png
9,91319010,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010753-720612.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b1ccd2e1-0b75-4158-bb2d-d380c77800b8.png""}",5,010753-720612.png,https://panoptes-uploads.zooniverse.org/subject_location/b1ccd2e1-0b75-4158-bb2d-d380c77800b8.png
10,91319011,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010819-714958.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d4cebd29-3d83-4946-8a90-184fd7a425ac.png""}",5,010819-714958.png,https://panoptes-uploads.zooniverse.org/subject_location/d4cebd29-3d83-4946-8a90-184fd7a425ac.png
11,91319012,3.0,2.0,5.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010830-714726.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2c995749-220e-4e52-8262-585bd2e198a6.png""}",5,010830-714726.png,https://panoptes-uploads.zooniverse.org/subject_location/2c995749-220e-4e52-8262-585bd2e198a6.png
12,91319013,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""011001-713930.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/355b0035-256f-4562-9c6c-4753725b8e6d.png""}",5,011001-713930.png,https://panoptes-uploads.zooniverse.org/subject_location/355b0035-256f-4562-9c6c-4753725b8e6d.png
13,91319014,4.0,1.0,5.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,0.0,0.75,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005518-714450.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c1142c41-ba92-4dd9-8469-a9773ab8b459.png""}",5,005518-714450.png,https://panoptes-uploads.zooniverse.org/subject_location/c1142c41-ba92-4dd9-8469-a9773ab8b459.png
14,91319015,4.0,1.0,5.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,5.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005523-721056.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/013e5a7a-5367-44f5-ae08-9c0220438fbd.png""}",5,005523-721056.png,https://panoptes-uploads.zooniverse.org/subject_location/013e5a7a-5367-44f5-ae08-9c0220438fbd.png
15,91319016,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005738-715804.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a32ebc1c-a51b-447f-8137-e07f47654e13.png""}",5,005738-715804.png,https://panoptes-uploads.zooniverse.org/subject_location/a32ebc1c-a51b-447f-8137-e07f47654e13.png
16,91319017,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005758-715402.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fec4ed75-6503-46a0-a89d-91cc203f1b47.png""}",5,005758-715402.png,https://panoptes-uploads.zooniverse.org/subject_location/fec4ed75-6503-46a0-a89d-91cc203f1b47.png
17,91319018,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""005804-720309.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fd655873-55e0-4778-ad21-b31d0a9900a3.png""}",5,005804-720309.png,https://panoptes-uploads.zooniverse.org/subject_location/fd655873-55e0-4778-ad21-b31d0a9900a3.png
18,91319019,5.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,5.0,5.0,0.2,0.0,0.6,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005821-722459.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4f8d7de5-851b-4d88-af1a-478500837418.png""}",5,005821-722459.png,https://panoptes-uploads.zooniverse.org/subject_location/4f8d7de5-851b-4d88-af1a-478500837418.png
19,91319020,4.0,1.0,3.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,1.0,"{""Filename"":""005912-715922.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b2ec71da-5641-448b-9a3d-5659fe13d77d.png""}",5,005912-715922.png,https://panoptes-uploads.zooniverse.org/subject_location/b2ec71da-5641-448b-9a3d-5659fe13d77d.png
20,91319021,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010001-712329.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4e856fda-7ea0-44fb-9009-6749350b9562.png""}",5,010001-712329.png,https://panoptes-uploads.zooniverse.org/subject_location/4e856fda-7ea0-44fb-9009-6749350b9562.png
21,91319022,5.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,5.0,0.2,0.4,0.0,0.0,0.4,0.6,0.4,0.0,0.0,1.0,1.0,"{""Filename"":""010055-720609.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7b086cfd-66a1-4b69-b77a-082f40ca08b2.png""}",5,010055-720609.png,https://panoptes-uploads.zooniverse.org/subject_location/7b086cfd-66a1-4b69-b77a-082f40ca08b2.png
22,91319023,2.0,3.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010102-720500.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/06656604-57f0-4a91-80ed-b6c480f65fa6.png""}",5,010102-720500.png,https://panoptes-uploads.zooniverse.org/subject_location/06656604-57f0-4a91-80ed-b6c480f65fa6.png
23,91319024,5.0,0.0,5.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010107-721836.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6dbe6d6a-ca18-4650-82c5-39c7abc4026a.png""}",5,010107-721836.png,https://panoptes-uploads.zooniverse.org/subject_location/6dbe6d6a-ca18-4650-82c5-39c7abc4026a.png
24,91319025,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010107-722737.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0975bc55-d60d-4b7a-9268-d6dc9c14d12d.png""}",5,010107-722737.png,https://panoptes-uploads.zooniverse.org/subject_location/0975bc55-d60d-4b7a-9268-d6dc9c14d12d.png
25,91319026,3.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010110-715404.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/de872b77-67c8-41cb-a6ef-07dcfd52bc69.png""}",5,010110-715404.png,https://panoptes-uploads.zooniverse.org/subject_location/de872b77-67c8-41cb-a6ef-07dcfd52bc69.png
26,91319027,4.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,0.0,0.25,0.0,0.25,0.5,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010116-714113.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/adf46c60-581c-4566-a397-7915d2993c41.png""}",5,010116-714113.png,https://panoptes-uploads.zooniverse.org/subject_location/adf46c60-581c-4566-a397-7915d2993c41.png
27,91319028,2.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,"{""Filename"":""010123-721854.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4afad9f9-3770-4598-93a3-851e1fe7b33b.png""}",5,010123-721854.png,https://panoptes-uploads.zooniverse.org/subject_location/4afad9f9-3770-4598-93a3-851e1fe7b33b.png
28,91319029,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010304-721849.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fbf7698d-df19-4639-8d1d-084525a10ae9.png""}",5,010304-721849.png,https://panoptes-uploads.zooniverse.org/subject_location/fbf7698d-df19-4639-8d1d-084525a10ae9.png
29,91319030,0.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,"{""Filename"":""010329-715407.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/dd6d62d4-6c63-4782-af1e-cebf2348fa78.png""}",5,010329-715407.png,https://panoptes-uploads.zooniverse.org/subject_location/dd6d62d4-6c63-4782-af1e-cebf2348fa78.png
30,91319031,4.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010354-721614.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d82efb97-e609-4c64-aba2-a5d9e46db23d.png""}",5,010354-721614.png,https://panoptes-uploads.zooniverse.org/subject_location/d82efb97-e609-4c64-aba2-a5d9e46db23d.png
31,91319032,3.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010448-715158.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c4bc4b14-4f60-4dc4-a2c8-f1693572ee81.png""}",5,010448-715158.png,https://panoptes-uploads.zooniverse.org/subject_location/c4bc4b14-4f60-4dc4-a2c8-f1693572ee81.png
32,91319033,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010619-714043.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/eccb639f-83b9-45f0-9f44-d5c0da9df17d.png""}",5,010619-714043.png,https://panoptes-uploads.zooniverse.org/subject_location/eccb639f-83b9-45f0-9f44-d5c0da9df17d.png
33,91319034,4.0,1.0,5.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010648-714528.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a6fba906-9e9f-4147-9119-58c37610da5c.png""}",5,010648-714528.png,https://panoptes-uploads.zooniverse.org/subject_location/a6fba906-9e9f-4147-9119-58c37610da5c.png
34,91319035,3.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""010708-712923.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/27e0126c-f6ba-4b1c-a60b-a474fddd639a.png""}",5,010708-712923.png,https://panoptes-uploads.zooniverse.org/subject_location/27e0126c-f6ba-4b1c-a60b-a474fddd639a.png
35,91319036,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010756-712535.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ebbf7624-9aef-484b-b6a1-341652afea52.png""}",5,010756-712535.png,https://panoptes-uploads.zooniverse.org/subject_location/ebbf7624-9aef-484b-b6a1-341652afea52.png
36,91319037,1.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010806-713943.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b6a3e11f-53b7-4bfb-8727-a92ff9c0df2a.png""}",5,010806-713943.png,https://panoptes-uploads.zooniverse.org/subject_location/b6a3e11f-53b7-4bfb-8727-a92ff9c0df2a.png
37,91319038,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010811-714422.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1a9255ce-c7b0-4f34-aa43-6ead13f84584.png""}",5,010811-714422.png,https://panoptes-uploads.zooniverse.org/subject_location/1a9255ce-c7b0-4f34-aa43-6ead13f84584.png
38,91319039,2.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010814-715555.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/eb03e303-2d9d-4a5e-9673-74eb7cdad6b7.png""}",5,010814-715555.png,https://panoptes-uploads.zooniverse.org/subject_location/eb03e303-2d9d-4a5e-9673-74eb7cdad6b7.png
39,91319040,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010920-721819.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6712d47a-f52f-4d7b-b9f0-e49f54cd8c13.png""}",5,010920-721819.png,https://panoptes-uploads.zooniverse.org/subject_location/6712d47a-f52f-4d7b-b9f0-e49f54cd8c13.png
40,91319041,3.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""011016-713952.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/034525e2-12b2-443a-a835-93bc92000cbb.png""}",5,011016-713952.png,https://panoptes-uploads.zooniverse.org/subject_location/034525e2-12b2-443a-a835-93bc92000cbb.png
41,91319042,4.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,5.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""011035-722808.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cd4e5f0b-7f15-43ea-9a54-6fc81e076353.png""}",5,011035-722808.png,https://panoptes-uploads.zooniverse.org/subject_location/cd4e5f0b-7f15-43ea-9a54-6fc81e076353.png
42,91319043,3.0,2.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""011053-721022.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1f69d6be-ed72-4857-a9dc-406f90eb1275.png""}",5,011053-721022.png,https://panoptes-uploads.zooniverse.org/subject_location/1f69d6be-ed72-4857-a9dc-406f90eb1275.png
43,91319044,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""005604-720917.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d2a45a48-ae07-4e6f-9fc5-17bab194710d.png""}",5,005604-720917.png,https://panoptes-uploads.zooniverse.org/subject_location/d2a45a48-ae07-4e6f-9fc5-17bab194710d.png
44,91319045,1.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""005808-721241.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/12971365-8323-4971-9c9d-a65b0fd4841d.png""}",5,005808-721241.png,https://panoptes-uploads.zooniverse.org/subject_location/12971365-8323-4971-9c9d-a65b0fd4841d.png
45,91319046,4.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,6.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,"{""Filename"":""005957-715333.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ab13fe37-e8e2-4d4a-99ec-626da1fc95c8.png""}",6,005957-715333.png,https://panoptes-uploads.zooniverse.org/subject_location/ab13fe37-e8e2-4d4a-99ec-626da1fc95c8.png
46,91319047,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""010015-715033.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1b0de208-85a5-4772-a597-704588b71f27.png""}",5,010015-715033.png,https://panoptes-uploads.zooniverse.org/subject_location/1b0de208-85a5-4772-a597-704588b71f27.png
47,91319048,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010027-721818.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/43d72860-2898-459d-9f7b-ab63b2668310.png""}",5,010027-721818.png,https://panoptes-uploads.zooniverse.org/subject_location/43d72860-2898-459d-9f7b-ab63b2668310.png
48,91319049,2.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.5,0.0,0.5,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""010040-723516.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fdc18505-df5a-4ca3-aead-fadc7b8264bd.png""}",5,010040-723516.png,https://panoptes-uploads.zooniverse.org/subject_location/fdc18505-df5a-4ca3-aead-fadc7b8264bd.png
49,91319050,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010151-724110.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c7ea3a3b-0f4a-4d0b-b442-435713346e42.png""}",5,010151-724110.png,https://panoptes-uploads.zooniverse.org/subject_location/c7ea3a3b-0f4a-4d0b-b442-435713346e42.png
50,91319051,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,5.0,0.2,0.0,0.0,0.6,0.2,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010203-722201.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8300d55a-89cc-49fe-ab58-6c3851b05d9e.png""}",5,010203-722201.png,https://panoptes-uploads.zooniverse.org/subject_location/8300d55a-89cc-49fe-ab58-6c3851b05d9e.png
51,91319052,5.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,0.8,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010227-715633.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4a9a2ef4-10be-4f6c-9338-f73c1f48e33f.png""}",5,010227-715633.png,https://panoptes-uploads.zooniverse.org/subject_location/4a9a2ef4-10be-4f6c-9338-f73c1f48e33f.png
52,91319053,4.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.25,0.0,0.75,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""010245-713326.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/69a10e06-f916-4432-b114-8c83b9456b8d.png""}",5,010245-713326.png,https://panoptes-uploads.zooniverse.org/subject_location/69a10e06-f916-4432-b114-8c83b9456b8d.png
53,91319054,5.0,0.0,5.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,5.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010300-721724.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/489c0ddf-5e3c-4c5d-a6d1-80daefdf8af5.png""}",5,010300-721724.png,https://panoptes-uploads.zooniverse.org/subject_location/489c0ddf-5e3c-4c5d-a6d1-80daefdf8af5.png
54,91319055,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,"{""Filename"":""010350-712315.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/80861dbf-ab30-4db1-99ac-d89878267577.png""}",5,010350-712315.png,https://panoptes-uploads.zooniverse.org/subject_location/80861dbf-ab30-4db1-99ac-d89878267577.png
