,subject_id,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,flag_optical_counterpart,flag_rad_extended,flag_rad_point,classifications_count,LCurl
50,91319342,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d4b96fc4-128d-4294-b5ef-c27514857439.png
51,91319344,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/48584e38-0164-4af8-bd3c-32ee9fb8cc4b.png
52,91319361,5.0,4.0,1.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f0cd399f-ef7a-4608-807a-3636db6dc9e8.png
53,91319367,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bfd7f59c-2567-4806-b6f0-de50e371b097.png
54,91319382,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c2f1324d-0d6c-4df4-a73f-6cc27f54c16f.png
55,91319415,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8d526e7e-4ae7-46bf-922f-ae86a16c2a8c.png
56,91319435,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/bedd355b-6aef-46ea-b5c2-537917ad04bf.png
57,91319446,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f893dc97-fe4c-4d05-a0ca-4c3552c7dd1a.png
58,91319452,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/805cebef-2051-488e-bec0-e5d3f0ca110a.png
59,91319462,5.0,5.0,0.0,1.0,1.0,0.0,6,https://panoptes-uploads.zooniverse.org/subject_location/a31086c0-017d-4c04-a81b-599d59eacb25.png
60,91319476,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6ebd1596-a1f0-4196-9b55-a607fcb439f2.png
61,91319479,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/11df81ca-a4fd-46e4-92ea-57f936ec38e7.png
62,91319495,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/08905173-a29d-4525-9483-da21138b1896.png
63,91319497,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/67bf6efd-8aab-4e86-a6b6-d0c8d2caca22.png
64,91319501,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e45bfddd-a2f7-4cee-88d1-6b1c4719d48d.png
65,91319521,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f179be60-7042-4961-88aa-a588d6aeac99.png
66,91319529,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/933b7218-9163-436b-88e5-a98e26ac2df5.png
67,91319535,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2e806039-6a87-4641-a624-f44885561e1e.png
68,91319536,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4a5f0a87-4249-4b93-bb6b-92be61ca90ec.png
69,91319545,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5b0c9613-cd39-4a57-89db-1af1e50085e4.png
70,91319547,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/61daa251-3809-43f0-bbca-8cb767671db3.png
71,91319549,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c1a54c67-6c0b-4a8d-80b8-f113298fbf75.png
72,91319552,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/988838e0-a693-4c39-b327-e8cce536b806.png
73,91319557,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ef9cc2c0-b5da-4bb2-a175-e00f9bf0baff.png
74,91319574,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/10930170-9656-40d2-b813-81698637f317.png
