#islsrc,bkg,rms,ra_str,dec_str,ra_deg,ra_deg_err,dec_deg,dec_deg_err,peak,peak_error,S,S_err,a,a_err,b,b_err,pa,pa_err,flags
(4738;01),"0,000003",2.3e-05,01:26:19.28,-73:07:35.50,21.580347,2.7e-06,-73.1265278,3.1e-06,0.005093,1.7e-05,0.028038,9.4e-05,17.83,0.0,12.12,0.0,-88.8,0.0,0
(4747;00),0.0,"0,000009",01:28:15.80,-73:08:00.07,22.0658459,"0,0000008",-73.1333536,"0,0000008",0.009537,"0,000009",0.010806,"0,00001",6.71,0.0,6.62,0.0,-68.1,0.0,0
(4753;00),0.0,"0,000008",01:28:57.24,-73:07:48.21,22.2385084,1.99e-05,-73.1300575,1.88e-05,0.000321,"0,000008",0.000325,"0,000008",6.53,0.02,6.07,0.02,-66.7,0.2,0
(4757;00),"-0,000002","0,00001",01:32:39.88,-73:07:33.56,23.1661706,3.52e-05,-73.1259887,3.06e-05,0.000256,"0,00001",0.000277,1.1e-05,6.94,0.04,6.12,0.04,-69.4,0.2,0
(4763;00),"-0,000001",1.3e-05,01:21:08.46,-73:07:15.50,20.2852609,7.7e-06,-73.120971,9.6e-06,0.001277,1.2e-05,0.001752,1.6e-05,7.91,0.01,6.81,0.01,21.0,0.0,0
(4778;00),"-0,000001","0,000008",01:30:24.88,-73:07:08.48,22.6036773,1.67e-05,-73.1190235,1.53e-05,0.000425,"0,000008",0.000448,"0,000009",6.73,0.02,6.14,0.02,-66.9,0.1,0
(4781;00),"-0,000001","0,000009",01:31:18.94,-73:07:01.98,22.8289172,4.07e-05,-73.117218,3.86e-05,0.000184,"0,000009",0.000197,"0,00001",6.65,0.05,6.34,0.05,-65.6,0.7,0
(4783;00),"-0,000001","0,000009",01:29:38.38,-73:07:05.01,22.4099008,2.14e-05,-73.118057,1.91e-05,0.000353,"0,000008",0.000388,"0,000009",7.02,0.03,6.14,0.02,-66.3,0.1,0
(4788;00),"-0,000001","0,000009",01:29:28.29,-73:06:48.20,22.3678896,1.2e-06,-73.1133902,1.1e-06,0.005964,"0,000009",0.006075,"0,000009",6.58,0.0,6.07,0.0,-67.0,0.0,0
(4793;00),"-0,000002","0,000008",01:30:50.31,-73:06:54.82,22.7096159,3.4e-05,-73.1152287,3.22e-05,0.000198,"0,000008",0.000189,"0,000008",6.3,0.04,5.97,0.04,-66.4,0.5,0
(4798;00),-0.0,"0,000008",01:28:11.97,-73:06:52.82,22.0498816,1.56e-05,-73.1146729,1.47e-05,0.000444,"0,000008",0.000475,"0,000009",6.75,0.02,6.22,0.02,-67.3,0.2,0
(4805;00),"0,000001","0,000008",01:27:13.15,-73:06:45.15,21.8047914,2.58e-05,-73.1125403,2.39e-05,0.000256,"0,000008",0.00026,"0,000008",6.65,0.03,5.98,0.03,-67.2,0.2,0
(4810;00),-0.0,"0,000008",01:28:43.16,-73:06:35.81,22.1798402,2.18e-05,-73.1099477,2.04e-05,0.000317,"0,000008",0.000335,"0,000009",6.7,0.03,6.18,0.02,-67.9,0.2,0
(4819;00),"-0,000001","0,00001",01:23:41.07,-73:06:23.54,20.921121,3.85e-05,-73.106538,3.63e-05,0.000211,"0,00001",0.000212,"0,00001",6.7,0.05,5.91,0.04,-66.0,0.3,0
(4833;00),"-0,000001","0,000009",01:29:19.68,-73:06:12.90,22.3319976,2.89e-05,-73.1035847,2.58e-05,0.000257,"0,000009",0.000257,"0,000009",6.7,0.04,5.86,0.03,-66.4,0.2,0
(4837;00),"-0,000001","0,000008",01:29:55.93,-73:06:08.70,22.4830234,2.32e-05,-73.1024158,2.26e-05,0.000289,"0,000008",0.000302,"0,000009",6.49,0.03,6.31,0.03,-68.5,0.7,0
(4845;00),-0.0,"0,00001",01:23:42.89,-73:05:53.64,20.9287207,2.46e-05,-73.0982345,2.2e-05,0.000368,"0,00001",0.000417,1.2e-05,7.34,0.03,6.06,0.03,-65.6,0.1,0
(4849;00),"-0,000001","0,000009",01:30:03.16,-73:05:56.48,22.5131722,1.41e-05,-73.0990229,1.25e-05,0.000518,"0,000008",0.000567,"0,000009",6.97,0.02,6.16,0.01,-69.0,0.1,0
(4857;00),"-0,000001","0,000009",01:29:43.64,-73:05:51.48,22.4318471,4.1e-05,-73.097632,3.79e-05,0.000184,"0,000009",0.000185,"0,000009",6.57,0.05,5.99,0.05,-66.5,0.4,0
(4869;00),-0.0,"0,000008",01:25:55.76,-73:05:41.23,21.4823447,1.34e-05,-73.0947875,1.3e-05,0.000504,"0,000008",0.000519,"0,000008",6.56,0.01,6.16,0.01,-70.1,0.2,0
(4873;00),"-0,000004",1.5e-05,01:20:31.34,-73:05:11.46,20.1305787,3.75e-05,-73.0865181,3.91e-05,0.000336,1.4e-05,0.000424,1.8e-05,7.16,0.04,6.91,0.04,-69.6,0.8,0
(4885;00),"0,000001","0,000008",01:25:22.27,-73:05:23.75,21.3427995,2.33e-05,-73.0899294,2.26e-05,0.000296,"0,000008",0.00032,"0,000009",6.76,0.03,6.27,0.02,-68.5,0.3,0
