#islsrc,bkg,rms,ra_str,dec_str,ra_deg,ra_deg_err,dec_deg,dec_deg_err,peak,peak_error,S,S_err,a,a_err,b,b_err,pa,pa_err,flags
(0025;00),-3e-06,1.4e-05,01:24:49.86,-74:13:23.29,21.2077399,3.51e-05,-74.2231351,3.35e-05,0.000342,1.4e-05,0.000381,1.6e-05,6.95,0.04,6.28,0.04,-66.9,0.3,0
(0029;00),-2e-06,1.5e-05,01:28:20.36,-74:13:13.50,22.0848175,2.06e-05,-74.2204178,1.94e-05,0.000596,1.4e-05,0.000653,1.6e-05,6.82,0.03,6.3,0.02,-66.8,0.2,0
(0038;00),-1e-06,1.4e-05,01:25:06.25,-74:12:29.46,21.2760347,2.92e-05,-74.2081847,2.79e-05,0.000392,1.4e-05,0.000411,1.4e-05,6.71,0.03,6.13,0.03,-68.8,0.3,0
(0056;00),-1e-06,1.4e-05,01:28:16.99,-74:11:48.37,22.0708029,3.78e-05,-74.1967708,3.46e-05,0.000314,1.4e-05,0.000327,1.5e-05,6.76,0.05,6.05,0.04,-67.5,0.3,0
(0066;00),-1e-06,1.3e-05,01:28:04.94,-74:11:05.89,22.0205903,2.1e-06,-74.1849699,2.5e-06,0.005152,1.3e-05,0.007295,1.8e-05,8.1,0.0,6.86,0.0,20.7,0.0,0
(0066;01),-1e-06,1.4e-05,01:28:04.88,-74:11:21.63,22.020353,2.1e-06,-74.1893408,2.5e-06,0.00037,1.3e-05,0.000615,2.1e-05,8.91,0.0,7.31,0.0,19.0,0.0,0
(0067;00),-1e-06,1.4e-05,01:24:58.61,-74:11:18.37,21.2442278,2.18e-05,-74.1884374,3.02e-05,0.000477,1.2e-05,0.000808,2.1e-05,9.65,0.02,6.89,0.04,21.3,0.0,0
(0071;00),-1e-06,1.3e-05,01:28:25.80,-74:11:15.13,22.1074998,4.05e-05,-74.1875352,3.56e-05,0.000286,1.2e-05,0.000351,1.5e-05,7.5,0.05,6.43,0.04,-68.2,0.2,0
(0077;00),0.0,1.4e-05,01:31:05.78,-74:10:53.30,22.7740629,2.42e-05,-74.1814723,2.12e-05,0.000511,1.3e-05,0.000579,1.6e-05,7.18,0.03,6.2,0.03,-66.0,0.1,0
(0079;00),-0.0,1.3e-05,01:26:08.05,-74:10:45.05,21.5335241,7.6e-06,-74.1791809,7.4e-06,0.001342,1.2e-05,0.0014,1.3e-05,6.58,0.01,6.22,0.01,-66.6,0.1,0
(0086;00),-1e-06,1.3e-05,01:24:44.20,-74:10:34.52,21.1841643,1.3e-05,-74.1762566,1.28e-05,0.000809,1.3e-05,0.000853,1.4e-05,6.66,0.02,6.21,0.02,-65.7,0.2,0
(0087;00),-1e-06,1.3e-05,01:28:12.35,-74:10:38.44,22.0514379,2.26e-05,-74.1773441,2.16e-05,0.000468,1.2e-05,0.000496,1.4e-05,6.67,0.03,6.24,0.03,-67.4,0.3,0
(0089;00),-1e-06,1.6e-05,01:22:39.64,-74:10:11.70,20.6651612,1.7e-06,-74.1699153,2.1e-06,0.007983,1.4e-05,0.016232,2.8e-05,10.02,0.0,7.96,0.0,23.1,0.0,0
